Column1,Column2
109.07,368.7303
109.08,466.1961
109.09,577.4045
109.1,587.1091
109.11,544.6906
109.12,533.3333
109.13,520.4722
109.14,542.3691
109.15,460.1107
109.16,561.6478
109.17,535.8922
109.18,478.2316
109.19,556.2793
109.2,570.5414
109.21,489.9742
109.22,504.9833
109.23,491.142
109.24,470.5808
109.25,504.8946
109.26,491.201
109.27,534.2252
109.28,550
109.29,575.4066
109.3,545.2529
109.31,457.2315
109.32,509.3763
109.33,545.9973
109.34,448.7665
109.35,530.4661
109.36,528.7629
109.37,453.5428
109.38,521.6381
109.39,499.5793
109.4,558.9056
109.41,658.8469
109.42,557.5752
109.43,541.7987
109.44,562.5563
109.45,529.0272
109.46,516.6667
109.47,479.0858
109.48,504.2182
109.49,566.6963
109.5,570.8357
109.51,591.6425
109.52,550.0874
109.53,495.9281
109.54,533.168
109.55,599.7957
109.56,591.7883
109.57,570.9039
109.58,616.3455
109.59,558.8735
109.6,520.9331
109.61,553.8382
109.62,517.1436
109.63,549.4843
109.64,579.028
109.65,496.8719
109.66,479.0086
109.67,544.9943
109.68,529.6992
109.69,528.9794
109.7,484.121
109.71,454.3733
109.72,572.8368
109.73,567.5707
109.74,623.5857
109.75,600.9816
109.76,497.619
109.77,442.1962
109.78,531.1375
109.79,591.0983
109.8,600
109.81,587.8035
109.82,498.0258
109.83,381.4268
109.84,386.5023
109.85,558.051
109.86,628.8148
109.87,560.5028
109.88,496.9471
109.89,519.6906
109.9,533.3333
109.91,545.4331
109.92,501.6396
109.93,471.2529
109.94,502.879
109.95,613.1555
109.96,662.0515
109.97,582.3741
109.98,550
109.99,501.9101
110,471.3205
110.01,562.692
110.02,576.013
110.03,542.6989
110.04,557.2817
110.05,411.1274
110.06,433.6844
110.07,586.1193
110.08,537.8484
110.09,476.1481
110.1,609.6625
110.11,547.5999
110.12,488.103
110.13,530.8829
110.14,633.1442
110.15,607.3262
110.16,524.041
110.17,582.9417
110.18,604.8275
110.19,611.8295
110.2,675.7661
110.21,593.7078
110.22,550
110.23,585.3729
110.24,541.0934
110.25,540.21
110.26,514.7139
110.27,511.7524
110.28,528.4094
110.29,474.6678
110.3,508.6174
110.31,591.9025
110.32,558.1457
110.33,486.5551
110.34,571.8308
110.35,569.9656
110.36,526.6688
110.37,551.6346
110.38,555.0203
110.39,538.3633
110.4,533.3333
110.41,568.1855
110.42,594.9411
110.43,553.6076
110.44,579.6871
110.45,530.5272
110.46,442.1543
110.47,486.0236
110.48,562.866
110.49,583.3333
110.5,583.3333
110.51,537.2498
110.52,470.6218
110.53,450
110.54,530.4434
110.55,543.7021
110.56,498.9156
110.57,506.2592
110.58,482.3069
110.59,386.5615
110.6,384.3018
110.61,491.3941
110.62,521.9188
110.63,585.0962
110.64,628.0619
110.65,508.092
110.66,461.3759
110.67,432.568
110.68,496.1624
110.69,556.027
110.7,543.9923
110.71,510.6783
110.72,500
110.73,511.3081
110.74,494.0698
110.75,528.4883
110.76,595.1161
110.77,571.5893
110.78,527.4807
110.79,572.9163
110.8,611.2402
110.81,582.9751
110.82,600.3291
110.83,549.4
110.84,572.6736
110.85,544.0416
110.86,494.3027
110.87,494.5056
110.88,466.5125
110.89,505.7639
110.9,533.3333
110.91,544.4667
110.92,605.618
110.93,566.6502
110.94,555.5416
110.95,566.6667
110.96,633.1744
110.97,566.9927
110.98,494.5364
110.99,527.5548
111,494.7719
111.01,444.5949
111.02,455.3855
111.03,609.8789
111.04,628.3005
111.05,545.0161
111.06,527.6537
111.07,445.5155
111.08,432.9023
111.09,373.2964
111.1,442.812
111.11,521.8762
111.12,511.4768
111.13,554.5923
111.14,550.6074
111.15,522.4344
111.16,462.2215
111.17,433.3333
111.18,465.9416
111.19,537.6312
111.2,501.5681
111.21,531.7062
111.22,490.8561
111.23,439.1797
111.24,476.575
111.25,640.4072
111.26,695.0853
111.27,640.21
111.28,573.5828
111.29,593.0445
111.3,530.6567
111.31,429.6265
111.32,453.6575
111.33,461.8901
111.34,450
111.35,460.7018
111.36,488.0505
111.37,478.6359
111.38,509.3552
111.39,607.9689
111.4,767.1754
111.41,758.8366
111.42,610.342
111.43,539.3774
111.44,554.5585
111.45,609.0773
111.46,612.1479
111.47,515.3379
111.48,530.1035
111.49,471.601
111.5,416.6667
111.51,479.9242
111.52,537.7325
111.53,528.9541
111.54,506.1537
111.55,542.0119
111.56,535.1877
111.57,506.1837
111.58,458.1081
111.59,506.5741
111.6,654.5294
111.61,560.0229
111.62,466.6667
111.63,372.861
111.64,379.1436
111.65,510.2916
111.66,493.9177
111.67,543.4439
111.68,620.7452
111.69,571.1582
111.7,450.5138
111.71,462.0542
111.72,551.6614
111.73,645.2664
111.74,590.5247
111.75,553.9373
111.76,556.3748
111.77,508.8731
111.78,483.3333
111.79,544.9022
111.8,532.0767
111.81,571.6884
111.82,647.3598
111.83,666.6667
111.84,615.6131
111.85,583.3333
111.86,573.1429
111.87,546.3063
111.88,533.3333
111.89,533.3333
111.9,502.8846
111.91,554.309
111.92,579.7417
111.93,536.3099
111.94,526.7754
111.95,492.9395
111.96,486.8431
111.97,510.0779
111.98,556.9374
111.99,583.3333
112,593.3805
112.01,600
112.02,589.9734
112.03,563.3008
112.04,630.0478
112.05,623.3594
112.06,573.348
112.07,666.4168
112.08,673.5452
112.09,563.653
112.1,476.8907
112.11,499.6682
112.12,533.3333
112.13,533.3333
112.14,563.0409
112.15,613.0097
112.16,574.043
112.17,543.2047
112.18,579.5827
112.19,609.8505
112.2,656.0269
112.21,604.6964
112.22,599.0959
112.23,692.1857
112.24,664.7455
112.25,577.5155
112.26,510.8907
112.27,502.867
112.28,506.9103
112.29,529.2375
112.3,540.2647
112.31,494.4341
112.32,495.8095
112.33,487.5555
112.34,495.7462
112.35,516.6667
112.36,526.3387
112.37,504.3488
112.38,550.8897
112.39,561.4387
112.4,600.7414
112.41,592.2853
112.42,511.566
112.43,540.9206
112.44,612.095
112.45,508.8376
112.46,464.4964
112.47,442.6683
112.48,552.7137
112.49,647.5988
112.5,576.1939
112.51,542.8459
112.52,550
112.53,606.9467
112.54,583.6373
112.55,495.4547
112.56,504.5023
112.57,580.574
112.58,560.0424
112.59,526.0933
112.6,505.0859
112.61,492.7383
112.62,528.1826
112.63,634.4506
112.64,728.1177
112.65,693.8295
112.66,593.8946
112.67,512.6398
112.68,483.3333
112.69,474.015
112.7,513.2037
112.71,624.3722
112.72,636.9053
112.73,646.3735
112.74,683.3333
112.75,618.5635
112.76,585.1505
112.77,544.6144
112.78,573.7598
112.79,633.3333
112.8,614.9373
112.81,655.122
112.82,654.1201
112.83,671.6565
112.84,698.3588
112.85,683.3333
112.86,646.8059
112.87,607.5459
112.88,590.8903
112.89,565.1361
112.9,649.9628
112.91,669.7984
112.92,598.5361
112.93,583.3333
112.94,682.8067
112.95,712.4753
112.96,585.4802
112.97,570.7239
112.98,625.665
112.99,570.4232
113,543.5945
113.01,593.5609
113.02,580.8527
113.03,567.8845
113.04,619.0574
113.05,605.4013
113.06,548.8497
113.07,542.2305
113.08,594.4294
113.09,651.0825
113.1,675.5299
113.11,718.741
113.12,696.9567
113.13,632.3416
113.14,704.8449
113.15,818.5591
113.16,797.2297
113.17,723.6491
113.18,664.9111
113.19,607.051
113.2,670.8267
113.21,741.2621
113.22,742.0598
113.23,758.7149
113.24,810.1839
113.25,806.5403
113.26,784.0275
113.27,756.6556
113.28,733.9813
113.29,775.9374
113.3,774.0974
113.31,758.6226
113.32,792.4998
113.33,773.6695
113.34,819.2115
113.35,814.2382
113.36,733.3333
113.37,767.5449
113.38,834.1649
113.39,909.3143
113.4,907.4108
113.41,900.6912
113.42,890.8613
113.43,833.0347
113.44,833.6085
113.45,926.1323
113.46,966.2105
113.47,874.2842
113.48,825.0905
113.49,824.9214
113.5,766.2659
113.51,750.2198
113.52,833.5919
113.53,900.0624
113.54,916.6667
113.55,833.2589
113.56,891.5908
113.57,1074.918
113.58,1158.192
113.59,1166.828
113.6,1075.366
113.61,1033.205
113.62,1025.229
113.63,1041.225
113.64,1116.266
113.65,1076.011
113.66,975.373
113.67,958.1969
113.68,1048.515
113.69,1206.888
113.7,1291.494
113.71,1283.703
113.72,1299.212
113.73,1357.706
113.74,1318.437
113.75,1290.5
113.76,1341.421
113.77,1406.528
113.78,1466.667
113.79,1523.024
113.8,1599.411
113.81,1480.216
113.82,1525.675
113.83,1821.355
113.84,1932.646
113.85,1981.909
113.86,2040.562
113.87,2154.145
113.88,2416.745
113.89,2631.711
113.9,2801.229
113.91,3115.964
113.92,3371.015
113.93,3867.542
113.94,4561.438
113.95,5028.703
113.96,5494.047
113.97,6219.692
113.98,7148.6
113.99,8247.661
114,9832.507
114.01,11632.25
114.02,13755.91
114.03,16092.36
114.04,18556.91
114.05,21389.29
114.06,24304.12
114.07,27034.76
114.08,28939.52
114.09,30157.99
114.1,30089.54
114.11,28001.98
114.12,24943.79
114.13,21940.3
114.14,19020.16
114.15,15863.53
114.16,13338.13
114.17,11518.29
114.18,10099.22
114.19,8635.288
114.2,7058.118
114.21,6312.494
114.22,5667.896
114.23,4788.499
114.24,4123.457
114.25,4169.546
114.26,4025.779
114.27,3428.405
114.28,3185.362
114.29,3250
114.3,3138.9
114.31,2985.213
114.32,2892.861
114.33,2836.838
114.34,2861.27
114.35,2833.333
114.36,2994.554
114.37,3214.63
114.38,3189.522
114.39,3322.842
114.4,3683.076
114.41,3985.844
114.42,4350.065
114.43,4856.106
114.44,5601.694
114.45,6465.438
114.46,7110.592
114.47,7723.795
114.48,9007.471
114.49,10718.08
114.5,12345.25
114.51,13497.04
114.52,14137.27
114.53,14724.56
114.54,14833.08
114.55,13912.21
114.56,12900.82
114.57,11783.53
114.58,9931.987
114.59,8310.207
114.6,7185.695
114.61,6185.203
114.62,5575.45
114.63,5033.688
114.64,4317.604
114.65,3733.406
114.66,3340.659
114.67,2833.182
114.68,2440.234
114.69,2339.807
114.7,2155.84
114.71,2054.928
114.72,1891.359
114.73,1810.663
114.74,1809.087
114.75,1600.287
114.76,1356.167
114.77,1350.555
114.78,1427.056
114.79,1405.914
114.8,1242.565
114.81,1146.779
114.82,1200.211
114.83,1216.524
114.84,1099.854
114.85,1026.67
114.86,1073.32
114.87,1103.253
114.88,1153.211
114.89,1090.765
114.9,923.6076
114.91,889.9175
114.92,932.8512
114.93,983.3333
114.94,924.4523
114.95,833.3333
114.96,859.3909
114.97,932.5019
114.98,892.5242
114.99,737.0554
115,768.333
115.01,843.5558
115.02,801.1825
115.03,775.6643
115.04,816.6667
115.05,752.788
115.06,656.3737
115.07,711.1839
115.08,770.6425
115.09,680.3559
115.1,547.7153
115.11,598.6045
115.12,739.622
115.13,731.1766
115.14,662.4385
115.15,581.262
115.16,599.8539
115.17,658.4635
115.18,616.6667
115.19,666.1776
115.2,743.8254
115.21,721.0129
115.22,700
115.23,755.1837
115.24,807.1799
115.25,702.8195
115.26,698.707
115.27,740.8156
115.28,666.6667
115.29,660.6216
115.3,631.908
115.31,630.0809
115.32,677.3316
115.33,654.6922
115.34,603.4697
115.35,567.8746
115.36,629.7184
115.37,677.4042
115.38,648.9229
115.39,593.0667
115.4,538.2291
115.41,557.7625
115.42,650.902
115.43,671.6501
115.44,650
115.45,673.2493
115.46,676.083
115.47,617.349
115.48,678.8416
115.49,704.5652
115.5,604.0887
115.51,585.3569
115.52,688.1194
115.53,616.2493
115.54,594.6932
115.55,639.3273
115.56,660.7318
115.57,616.6667
115.58,582.9421
115.59,555.9082
115.6,638.9244
115.61,683.4575
115.62,727.7545
115.63,666.6938
115.64,638.8649
115.65,650
115.66,666.5054
115.67,656.105
115.68,555.7228
115.69,555.1613
115.7,561.9058
115.71,532.1768
115.72,600.861
115.73,517.1422
115.74,488.7154
115.75,521.4681
115.76,523.8508
115.77,486.7027
115.78,605.3219
115.79,595.4395
115.8,544.7083
115.81,538.6099
115.82,550
115.83,550
115.84,550
115.85,550
115.86,565.6028
115.87,610.3715
115.88,602.3098
115.89,528.1779
115.9,583.4891
115.91,723.0834
115.92,643.7929
115.93,511.5722
115.94,535.5547
115.95,621.7307
115.96,633.3333
115.97,643.4001
115.98,661.6486
115.99,650
116,635.0377
116.01,604.9721
116.02,646.4073
116.03,691.9597
116.04,613.6292
116.05,566.6667
116.06,551.9809
116.07,526.4263
116.08,588.9153
116.09,688.1823
116.1,617.8298
116.11,493.7561
116.12,635.3071
116.13,535.8152
116.14,578.5617
116.15,552.3982
116.16,540.3699
116.17,581.0995
116.18,495.6567
116.19,404.694
116.2,444.7375
116.21,525.9925
116.22,540.7054
116.23,539.8253
116.24,586.1516
116.25,522.3969
116.26,505.0186
116.27,631.723
116.28,583.3333
116.29,592.4092
116.3,630.2335
116.31,671.1733
116.32,660.8789
116.33,595.5248
116.34,596.7117
116.35,624.4459
116.36,613.284
116.37,636.7632
116.38,569.2245
116.39,500.8562
116.4,563.0948
116.41,604.3491
116.42,616.6667
116.43,590.7615
116.44,503.7616
116.45,449.5232
116.46,404.27
116.47,459.2082
116.48,570.6185
116.49,529.1109
116.5,520.8732
116.51,524.9521
116.52,491.6506
116.53,512.4132
116.54,608.5716
116.55,479.2065
116.56,470.7776
116.57,499.7132
116.58,533.684
116.59,515.8374
116.6,612.6196
116.61,600
116.62,579.9251
116.63,496.6719
116.64,449.265
116.65,488.0994
116.66,453.9508
116.67,486.3403
116.68,530.4067
116.69,486.1794
116.7,542.2271
116.71,516.6667
116.72,493.5414
116.73,408.9905
116.74,425.3746
116.75,585.6956
116.76,623.4727
116.77,533.3333
116.78,567.1487
116.79,657.1459
116.8,577.8412
116.81,564.7457
116.82,390.7182
116.83,427.6952
116.84,452.0269
116.85,425.5057
116.86,513.0392
116.87,503.6111
116.88,502.2873
116.89,457.1571
116.9,476.2088
116.91,450
116.92,464.1184
116.93,516.6667
116.94,548.139
116.95,631.861
116.96,510.3926
116.97,556.8956
116.98,569.6075
116.99,509.8366
117,493.5293
117.01,536.7156
117.02,563.4632
117.03,603.2692
117.04,540.0012
117.05,506.633
117.06,526.7333
117.07,493.4329
117.08,463.3996
117.09,446.7494
117.1,449.5037
117.11,510.2316
117.12,480.1323
117.13,485.7737
117.14,550.8268
117.15,511.6961
117.16,617.6591
117.17,537.5269
117.18,495.7402
117.19,562.3405
117.2,619.7352
117.21,615.0218
117.22,545.4746
117.23,560.757
117.24,410.3519
117.25,548.2604
117.26,628.5417
117.27,665.6207
117.28,568.6562
117.29,505.8375
117.3,527.5292
117.31,505.7708
117.32,518.99
117.33,450
117.34,478.3523
117.35,605.3927
117.36,547.1982
117.37,524.9783
117.38,480.5651
117.39,472.1696
117.4,505.4694
117.41,541.4871
117.42,577.9311
117.43,574.1587
117.44,662.6552
117.45,445.4613
117.46,357.0378
117.47,501.6523
117.48,589.5994
117.49,530.7501
117.5,508.9674
117.51,474.3153
117.52,521.732
117.53,550
117.54,542.5034
117.55,497.518
117.56,475.9382
117.57,445.5739
117.58,519.0978
117.59,547.8187
117.6,645.3197
117.61,683.3422
117.62,476.2433
117.63,428.6406
117.64,406.9882
117.65,466.1867
117.66,550.599
117.67,454.5567
117.68,492.3787
117.69,550
117.7,545.5454
117.71,518.8769
117.72,526.7538
117.73,476.805
117.74,433.3333
117.75,437.6173
117.76,464.5418
117.77,445.7844
117.78,414.576
117.79,395.8528
117.8,374.8925
117.81,431.294
117.82,410.6001
117.83,382.7071
117.84,505.9637
117.85,553.9415
117.86,575.519
117.87,514.7303
117.88,498.0808
117.89,492.8435
117.9,551.588
117.91,429.5981
117.92,411.1024
117.93,503.6664
117.94,542.4131
117.95,618.4654
117.96,626.2075
117.97,543.7319
117.98,351.7469
117.99,385.6932
118,556.8496
118.01,608.191
118.02,526.622
118.03,476.6299
118.04,565.0234
118.05,535.3668
118.06,411.2601
118.07,515.0754
118.08,500
118.09,506.2263
118.1,552.8137
118.11,413.623
118.12,395.3692
118.13,524.1022
118.14,592.6514
118.15,505.048
118.16,389.0731
118.17,457.0877
118.18,529.133
118.19,486.0987
118.2,515.3014
118.21,501.3478
118.22,519.3275
118.23,546.0612
118.24,497.409
118.25,462.8326
118.26,421.7089
118.27,480.8472
118.28,456.128
118.29,528.5009
118.3,482.1446
118.31,669.2561
118.32,477.5554
118.33,397.7238
118.34,365.5461
118.35,356.618
118.36,464.1111
118.37,668.8025
118.38,688.446
118.39,513.5682
118.4,471.7428
118.41,539.0258
118.42,372.5471
118.43,472.4416
118.44,567.6116
118.45,588.897
118.46,680.6043
118.47,623.5206
118.48,452.6233
118.49,500.8568
118.5,517.5059
118.51,527.5826
118.52,419.0783
118.53,470.5978
118.54,549.2314
118.55,536.3369
118.56,594.1343
118.57,466.6667
118.58,464.5732
118.59,415.9865
118.6,403.3122
118.61,480.7544
118.62,416.0396
118.63,401.8279
118.64,453.5494
118.65,545.9832
118.66,432.7772
118.67,419.3584
118.68,499.4794
118.69,487.356
118.7,612.7861
118.71,485.2025
118.72,550.899
118.73,585.492
118.74,663.769
118.75,549.2077
118.76,518.1801
118.77,582.9728
118.78,564.9531
118.79,481.7088
118.8,400
118.81,401.4462
118.82,482.5191
118.83,434.8546
118.84,532.8619
118.85,499.7822
118.86,483.5333
118.87,501.0927
118.88,600.3285
118.89,633.187
118.9,615.8959
118.91,516.9984
118.92,566.8521
118.93,599.9252
118.94,583.049
118.95,499.8831
118.96,449.9159
118.97,383.3364
118.98,399.9852
118.99,499.8033
119,516.616
119.01,433.6767
119.02,383.5932
119.03,482.7058
119.04,483.3333
119.05,632.0686
119.06,567.3007
119.07,418.255
119.08,433.1389
119.09,482.6959
119.1,614.8229
119.11,600.2485
119.12,567.1996
119.13,681.3418
119.14,585.1485
119.15,517.9489
119.16,598.3071
119.17,502.1397
119.18,532.584
119.19,598.4291
119.2,616.2559
119.21,470.5261
119.22,450.4469
119.23,466.2017
119.24,531.4012
119.25,581.83
119.26,502.5959
119.27,629.0351
119.28,375.5527
119.29,382.7599
119.3,528.0091
119.31,517.2764
119.32,532.7055
119.33,549.3541
119.34,566.0026
119.35,502.7287
119.36,436.1346
119.37,544.9708
119.38,486.2797
119.39,499.2453
119.4,404.6374
119.41,527.0049
119.42,549.1908
119.43,470.8036
119.44,529.9511
119.45,643.9538
119.46,571.0763
119.47,503.6004
119.48,578.7418
119.49,614.7937
119.5,585.2427
119.51,599.0271
119.52,505.9467
119.53,546.972
119.54,581.2783
119.55,567.7125
119.56,504.256
119.57,484.4156
119.58,561.1643
119.59,520.0228
119.6,423.4884
119.61,494.2239
119.62,500
119.63,530.9499
119.64,471.5066
119.65,482.1051
119.66,421.6528
119.67,401.2648
119.68,476.9179
119.69,606.2557
119.7,708.7487
119.71,502.0647
119.72,483.3333
119.73,544.5018
119.74,519.4524
119.75,516.6667
119.76,455.7179
119.77,434.7811
119.78,448.5339
119.79,389.2711
119.8,504.6444
119.81,577.2488
119.82,447.1884
119.83,403.1156
119.84,505.6337
119.85,561.8832
119.86,521.5052
119.87,546.7376
119.88,550
119.89,579.9974
119.9,613.2941
119.91,526.8947
119.92,606.3284
119.93,646.5172
119.94,486.0247
119.95,451.7782
119.96,539.2204
119.97,639.11
119.98,516.5005
119.99,514.8149
120,546.2596
120.01,505.6658
120.02,514.7596
120.03,472.443
120.04,584.4491
120.05,541.1825
120.06,503.9614
120.07,602.6726
120.08,543.4213
120.09,489.4414
120.1,527.1699
120.11,518.7396
120.12,516.6667
120.13,356.5412
120.14,347.8717
120.15,437.1197
120.16,450
120.17,464.483
120.18,524.5249
120.19,432.2108
120.2,488.8047
120.21,500
120.22,500
120.23,442.5113
120.24,462.0407
120.25,466.6667
120.26,538.2502
120.27,550
120.28,564.2797
120.29,566.6667
120.3,652.1229
120.31,609.7699
120.32,528.9716
120.33,488.2923
120.34,625.0198
120.35,579.2494
120.36,623.1931
120.37,534.5417
120.38,530.7612
120.39,533.3333
120.4,561.4483
120.41,566.6667
120.42,524.6054
120.43,474.6611
120.44,522.6
120.45,631.0868
120.46,677.8925
120.47,613.6949
120.48,502.6362
120.49,413.8805
120.5,441.616
120.51,463.8534
120.52,494.3364
120.53,582.8978
120.54,531.0114
120.55,599.3416
120.56,575.3849
120.57,511.6986
120.58,623.5109
120.59,526.6564
120.6,527.3725
120.61,492.3303
120.62,496.9824
120.63,500
120.64,527.2238
120.65,601.2998
120.66,535.2184
120.67,475.9984
120.68,520.8167
120.69,573.89
120.7,623.8342
120.71,579.4067
120.72,445.4991
120.73,403.2222
120.74,359.7225
120.75,470.6649
120.76,660.6631
120.77,579.6703
120.78,456.5406
120.79,459.9988
120.8,573.1794
120.81,520.2272
120.82,539.8305
120.83,589.7746
120.84,626.4791
120.85,672.9961
120.86,551.3105
120.87,516.6667
120.88,582.4916
120.89,573.7073
120.9,619.1775
120.91,659.5515
120.92,601.2147
120.93,609.4768
120.94,590.5605
120.95,505.1267
120.96,444.286
120.97,459.3276
120.98,518.5806
120.99,662.9314
121,712.9412
121.01,703.7442
121.02,570.9619
121.03,468.9076
121.04,488.5994
121.05,512.8478
121.06,580.8123
121.07,651.2418
121.08,602.7078
121.09,545.014
121.1,507.8245
121.11,538.2073
121.12,626.3024
121.13,573.8097
121.14,562.6797
121.15,617.3107
121.16,608.0486
121.17,612.6237
121.18,515.827
121.19,407.8157
121.2,421.0361
121.21,571.3712
121.22,591.6063
121.23,583.3333
121.24,583.3333
121.25,633.2298
121.26,600.1783
121.27,533.5864
121.28,603.5928
121.29,658.132
121.3,530.4798
121.31,495.6953
121.32,574.0593
121.33,538.3774
121.34,516.6667
121.35,541.2409
121.36,525.4632
121.37,516.6667
121.38,541.1287
121.39,562.2123
121.4,542.2795
121.41,472.459
121.42,450
121.43,389.3128
121.44,451.4978
121.45,471.2333
121.46,442.5041
121.47,385.0829
121.48,463.0177
121.49,572.151
121.5,479.9355
121.51,421.3456
121.52,440.6047
121.53,509.7515
121.54,509.4702
121.55,464.2614
121.56,473.7883
121.57,554.5859
121.58,571.4766
121.59,542.9907
121.6,486.0562
121.61,478.4672
121.62,471.5515
121.63,478.4298
121.64,495.0777
121.65,570.3541
121.66,518.0513
121.67,495.0216
121.68,511.6695
121.69,574.9207
121.7,576.7358
121.71,508.5999
121.72,483.3333
121.73,506.4852
121.74,505.1095
121.75,523.077
121.76,625.4914
121.77,620.6625
121.78,462.2122
121.79,434.3908
121.8,507.2244
121.81,567.6118
121.82,606.1482
121.83,582.5005
121.84,532.5567
121.85,482.6129
121.86,500.6643
121.87,527.9805
121.88,646.2844
121.89,700
121.9,677.4847
121.91,700.3835
121.92,626.9048
121.93,549.7288
121.94,522.1505
121.95,494.3385
121.96,472.188
121.97,477.7933
121.98,494.4413
121.99,555.4461
122,605.4744
122.01,671.9256
122.02,644.8347
122.03,605.6523
122.04,589.0043
122.05,539.4256
122.06,604.3325
122.07,606.2419
122.08,583.3333
122.09,539.725
122.1,538.4334
122.11,528.2706
122.12,560.0505
122.13,507.5425
122.14,499.0923
122.15,527.4565
122.16,597.9602
122.17,579.5711
122.18,474.8638
122.19,519.0536
122.2,577.363
122.21,615.3663
122.22,537.4028
122.23,493.9736
122.24,553.1077
122.25,562.1276
122.26,486.4951
122.27,450
122.28,471.0935
122.29,567.558
122.3,490.554
122.31,437.6481
122.32,470.944
122.33,451.9734
122.34,485.5065
122.35,568.7465
122.36,568.8082
122.37,529.2428
122.38,537.3865
122.39,539.6588
122.4,574.6235
122.41,579.3923
122.42,618.0927
122.43,598.6674
122.44,566.6667
122.45,587.125
122.46,548.9474
122.47,526.8585
122.48,543.5065
122.49,519.5364
122.5,550.6793
122.51,563.0989
122.52,570.197
122.53,502.6944
122.54,470.1224
122.55,493.3759
122.56,550.1195
122.57,553.3176
122.58,563.2931
122.59,543.4615
122.6,516.6667
122.61,516.6667
122.62,516.6667
122.63,566.1335
122.64,540.7516
122.65,490.1439
122.66,463.6584
122.67,469.6376
122.68,542.1345
122.69,632.2411
122.7,647.1408
122.71,555.379
122.72,431.9203
122.73,460.9897
122.74,526.3551
122.75,484.9843
122.76,411.3952
122.77,450.7614
122.78,557.6838
122.79,580.8093
122.8,595.3969
122.81,645.3411
122.82,695.2853
122.83,678.5829
122.84,526.4697
122.85,414.3659
122.86,447.3257
122.87,521.1195
122.88,559.428
122.89,585.4854
122.9,571.8276
122.91,596.861
122.92,614.6261
122.93,600
122.94,665.2153
122.95,660.8793
122.96,579.5494
122.97,503.6963
122.98,494.3932
122.99,553.5612
123,555.7181
123.01,505.7738
123.02,510.8372
123.03,524.184
123.04,507.5358
123.05,463.5508
123.06,487.8958
123.07,551.4838
123.08,485.1567
123.09,434.7429
123.1,531.1763
123.11,654.0063
123.12,628.1398
123.13,629.4147
123.14,602.824
123.15,533.3333
123.16,533.3333
123.17,497.7737
123.18,484.4095
123.19,500
123.2,508.8344
123.21,516.6667
123.22,595.8432
123.23,631.5511
123.24,573.7188
123.25,515.0323
123.26,483.3333
123.27,457.2185
123.28,554.9437
123.29,597.3228
123.3,516.0343
123.31,474.1069
123.32,484.4503
123.33,551.043
123.34,574.7577
123.35,549.5523
123.36,584.5657
123.37,599.2523
123.38,583.6703
123.39,600
123.4,583.0701
123.41,600.4526
123.42,574.337
123.43,533.4859
123.44,550
123.45,558.3727
123.46,541.6036
123.47,499.9948
123.48,491.6508
123.49,450.2054
123.5,383.4386
123.51,416.2404
123.52,466.6667
123.53,466.6667
123.54,458.4596
123.55,490.9435
123.56,566.0146
123.57,518.4806
123.58,457.734
123.59,515.7941
123.6,525.7095
123.61,491.9215
123.62,523.6338
123.63,590.7919
123.64,624.6901
123.65,617.3233
123.66,544.0933
123.67,547.08
123.68,592.8167
123.69,542.8717
123.7,556.2333
123.71,560.525
123.72,516.6667
123.73,500.95
123.74,514.6935
123.75,581.2869
123.76,624.4701
123.77,594.4078
123.78,557.7668
123.79,512.427
123.8,457.7302
123.81,497.5144
123.82,517.946
123.83,492.3246
123.84,506.3047
123.85,525.6945
123.86,516.6667
123.87,577.4852
123.88,619.6638
123.89,530.3727
123.9,451.5716
123.91,501.0971
123.92,568.3112
123.93,535.0143
123.94,471.819
123.95,431.5794
123.96,494.629
123.97,564.8399
123.98,568.5298
123.99,542.6165
124,548.064
124.01,566.6667
124.02,522.6931
124.03,517.8419
124.04,656.2589
124.05,706.3537
124.06,584.6942
124.07,536.1902
124.08,597.7731
124.09,645.4735
124.1,690.5169
124.11,678.5038
124.12,599.9692
124.13,526.2042
124.14,523.7776
124.15,504.9619
124.16,494.9656
124.17,561.5598
124.18,564.8076
124.19,530.7074
124.2,493.9818
124.21,479.5242
124.22,580.5988
124.23,613.8959
124.24,633.3333
124.25,626.4215
124.26,609.7729
124.27,586.2487
124.28,594.097
124.29,592.2961
124.3,540.1548
124.31,536.3931
124.32,523.4521
124.33,526.566
124.34,543.6639
124.35,522.7517
124.36,426.6201
124.37,456.8382
124.38,550.0529
124.39,580.0223
124.4,543.3588
124.41,579.6959
124.42,623.579
124.43,576.7461
124.44,606.0823
124.45,653.5641
124.46,626.8
124.47,597.1205
124.48,547.1744
124.49,536.105
124.5,598.9742
124.51,611.3386
124.52,543.5743
124.53,546.1487
124.54,553.8871
124.55,533.3333
124.56,552.3952
124.57,602.3415
124.58,633.3333
124.59,595.5318
124.6,514.4863
124.61,489.5978
124.62,506.2466
124.63,554.0391
124.64,616.6667
124.65,647.6317
124.66,675.2994
124.67,614.8614
124.68,601.7517
124.69,590.4819
124.7,516.6667
124.71,510.5807
124.72,524.2726
124.73,602.9688
124.74,660.6342
124.75,589.8526
124.76,477.3364
124.77,478.625
124.78,511.9228
124.79,545.2206
124.8,554.815
124.81,562.8737
124.82,593.1053
124.83,602.8531
124.84,647.3065
124.85,538.3258
124.86,528.3054
124.87,538.3967
124.88,528.2345
124.89,550
124.9,544.2515
124.91,533.3333
124.92,481.9153
